Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,Industry_Consumer Goods,Industry_Energy,Industry_Finance,Industry_Healthcare,Industry_Manufacturing,Industry_Retail,Industry_Technology,Industry_Transportation,Industry_Utilities,Region_Africa,Region_Asia,Region_Europe,Region_Latin America,Region_Middle East,Region_North America,Region_Oceania,ESG_Overall
-0.3466618606495503,-1.5948039090462498,-0.2910957395150912,0.7390070138337764,-0.943838090299839,0.6662947433498586,0.30955728781184416,-0.08726501175837739,-0.3175886185867415,-0.20574251703530397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.6
-0.4613518260102504,0.011869455163503273,-0.3384623414737329,-0.00259479137117866,-0.03942262474630602,-0.5897752540742933,-0.05521149334109258,-0.2741542319103602,-0.30314757920998275,-0.2270851807369186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.9
-0.4570413481478237,-0.08776920308206289,-0.337485676604133,0.28263667216918864,-0.08036324252856476,-0.5553623774325356,0.032015823891131515,-0.2716144661569264,-0.29233615067890506,-0.22288886819651052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.6
-0.4461544614620573,-0.06285953852067123,-0.34763378363303943,1.4121532677890434,-0.09152886556008975,-0.49513984330945987,0.06769972639522308,-0.2657930318977106,-0.26755508800243855,-0.21327048046850747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.2
-0.4364396080319355,0.07414361656698207,-0.32668645966216,0.9443736675828407,-0.1324694833423485,-0.5338543295314371,0.1747514339074981,-0.2603006063490284,-0.2441746276887057,-0.20419569924959208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.5
-0.43774186720487407,-0.1002240353627586,-0.3347760070669266,-0.7213780794929043,-0.14735698071771525,-0.47363179540836137,0.08355923861926375,-0.26082045487155403,-0.24638749215688013,-0.20505461102798858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0
-0.4288995274206212,-0.025495041678584095,-0.32261209005463726,0.6705514625840882,-0.139913232030032,-0.22413843975561895,0.07562948250724356,-0.25620736297964514,-0.226750261646852,-0.19743272041923832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0
-0.421567808276977,-0.2372271904504119,-0.33600588134716347,0.36250148196049153,-0.06175387080935627,-0.11659820025012646,0.13113777529138604,-0.2532166281545909,-0.21401909159690966,-0.19249129040184906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0
-0.3322328290133909,-0.4987786683450228,-0.3072255078160588,-0.00259479137117866,-1.5579473570337194,-1.2006038144654907,1.1501114356860023,-0.1732348210888333,0.12645224594820334,-0.06034244452401325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.7
-0.37100108459177217,-0.2372271904504119,-0.33065888781864705,-2.9005464609413107,-1.464900498437677,-1.1059684037006572,1.185795338190094,-0.20203315551357262,0.0038617534879462198,-0.10792411343202221,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.6
-0.37175639491207657,-0.5361431651871102,-0.3197906137646821,-0.6072854940767574,-1.487231744500727,-1.0629523078984602,1.2214792406941855,-0.2021230814633654,0.00347892217546568,-0.10807270500981568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0
-0.4014739492385348,-0.5485979974678059,-0.34440125310503716,-2.8320909096916225,-1.4425692523746265,-0.8865863151094525,1.134251923461962,-0.22331717917441,-0.08674133716098194,-0.14309034336438323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.1
-0.40799826769495706,-0.8475139722045042,-0.34207633033464285,-1.177748421157492,-1.375575514185476,-0.9037927534303313,1.0866733867898397,-0.2286679371857742,-0.1095187967067092,-0.1519310816032422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.1
-0.4060318563438198,-1.1962492760639853,-0.3597187782316237,-0.34487254761961944,-1.1969255456810746,-0.8263637809863769,1.0232353378936765,-0.22974319461401096,-0.11409601758708955,-0.15370763403156762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.8
-0.40646160187088953,-1.0218816241342448,-0.35372067479004066,-0.5958762355351427,-1.129931807491924,-0.8263637809863769,1.0906382648458497,-0.23093781575736783,-0.11918129497562169,-0.15568142973503657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.9
1.409838334401726,-1.9559940451864268,0.5275533041116742,-0.00259479137117866,-0.5455975355087772,0.33507080567294195,-0.7094163725827725,3.424481879212599,3.138511854006222,3.419320492356937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.1
1.2759140010567231,-0.8101494753624168,-0.10432255904820895,-1.337478040740098,-0.43021943084968445,0.33507080567294195,-0.8164680800950472,3.084922012124182,2.813283520679832,3.082700568959135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.2
1.0236273314833335,-1.482710418519988,1.33929005967144,-2.1475353971947406,-0.43766317953736794,0.4038965589564572,-0.8204329581510573,2.612204226547288,2.360517470647197,2.6140756466708113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.6
0.9757953520612997,-0.6357818234326762,-0.012979730486337979,-0.9039262161587395,-0.3408944465974837,0.27054666196964644,-0.8600817387111592,2.4658666897910786,2.2203563560977377,2.4690051267484994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.1
0.6997294299900517,-1.109065450099115,-0.2555872302156318,-2.660952031567402,-0.24412571365759947,0.34367402483338144,-1.0226417390075766,1.9081637703674024,1.6861920090500382,1.9161308473113223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.2
0.6408542927814989,-0.8599688044851999,-0.18304766671898665,-1.0978836113661892,-0.17341010112460725,0.3823885110553587,-0.9512739339993933,1.7688074939578127,1.5527174836246975,1.7779811458196055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.7
0.443731321773787,-0.9346977981693744,-0.28767905668844385,-2.4898131534431815,-0.139913232030032,0.4641190930795332,-1.0781500317917192,1.4032639746731705,1.202602235243897,1.4156025480666572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.6
-0.35279550135409093,-0.9596074627307659,-0.34048472832492455,-0.00259479137117866,0.4183679195462229,-0.2628529259775962,0.6743260689647806,-0.27876035385783227,-0.39184768320943214,-0.2724542338551684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.7
-0.34567214367811694,-1.1588847792218981,-0.3578016212653721,-0.05964108407925212,0.4890835320792154,-0.25855131639737644,0.7853426545330656,-0.2781421061197279,-0.3908608039496095,-0.2723316548808036,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.3
-0.34546378221044677,-1.1962492760639853,-0.35207316940394795,-0.5388299428270692,0.4816397833915319,-0.26715453555781593,0.7496587520289743,-0.2780444722313814,-0.390704948758342,-0.2723122944587726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.8
-0.3401896325600456,-0.9222429658886787,-0.3293204952195657,-0.20796144512024312,0.7161178670535588,-0.30586902177979314,0.8686050937092797,-0.2789205259143021,-0.39210345676240244,-0.2724859909085208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.7
-0.33126915722541633,-1.0094267918535489,-0.34759432242618693,0.020223725712050746,0.7942772282742349,-0.2714561451380357,0.900324118157361,-0.2782088535876288,-0.3909673544471109,-0.27234488608315166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.9
-0.3397859322164346,-0.8848784690465914,-0.3259564273353884,-1.063655835741345,0.7942772282742349,-0.25855131639737644,1.011340703725646,-0.27941878127563125,-0.39289878946856777,-0.2725847791893333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.9
-0.34672697360819726,-0.8101494753624168,-0.32264168595977666,-0.9837910259500422,0.7161178670535588,-0.20263039185452045,1.158041191798023,-0.27985045316775214,-0.39358783347206594,-0.2726703633642596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.9
-0.4278056297153527,-0.1002240353627586,-0.3160812603205452,-0.00259479137117866,-1.8296441841341635,-0.8951895342698921,0.4800470442202818,-0.23714382695080397,-0.14559944801500924,-0.16593524304293777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
-0.4238728070130782,-0.050404706239975526,-0.335565231203977,-0.05964108407925212,-1.971075409200148,-0.7876492947643996,0.503836312556343,-0.23265687738664395,-0.12649915870983464,-0.15852173235517392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.8
-0.4133375303040052,-0.39914001009945677,-0.34142850885548065,0.6933699796673176,-2.0157379013262484,-0.8091573426654981,0.5950285078445771,-0.2241834749351191,-0.09042906645984553,-0.14452168957768785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
-0.4146918798438613,-0.6357818234326762,-0.3365977994499513,-0.6985595624096749,-2.000850403950882,-0.92099919175121,0.6663963128527601,-0.2254208724041373,-0.0956964657880054,-0.14656612846698877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.9
-0.40872753283180263,-0.5236883329064144,-0.3471503838490961,0.10008853550335362,-2.0194597756700903,-0.8392686097270358,0.614852898124628,-0.2206694749481094,-0.07547045869596077,-0.13871572526605688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.9
-0.4226226382070572,-0.3617755132573695,-0.339432429475524,-1.9763965190705204,-1.9338566657617309,-0.7145219319006646,0.6545016786847297,-0.23213579887392363,-0.12428105834497709,-0.15766081001930407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.9
-0.4204478653882498,-0.4863238360643271,-0.349139886361244,-0.29923551345316063,-1.7663723202888544,-0.7059187127402251,0.5672743614525056,-0.2325005319663355,-0.12583358897646582,-0.15826342178383557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.8
-0.0616233728767555,-1.6570780704497285,-0.11367157663835185,-0.00259479137117866,-0.7242475040131786,-2.2157836753973394,-1.922669057721888,0.613824178615147,0.4464818574579274,0.6329978232578874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5
0.010079017185242307,-2.5413711623791273,0.18604944314215618,1.2296051311232081,-0.6200350223856111,-2.185672408335802,-1.8949149113298165,0.7358007755724868,0.563310245618415,0.7539183207368316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9
0.05099600039897224,-1.333252431151639,-0.3615964739910228,0.32827370633564745,-0.5307100381334104,-2.0867353879907484,-1.819582228265623,0.7952584195865985,0.6202583886273861,0.812861186577159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1
0.08590956882545542,-2.2798196844845164,0.14268815367904528,0.14572556966981232,-0.4525506769127347,-2.0609257305094304,-1.843371496601684,0.8439392448449485,0.6668845721802064,0.8611205190298832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8
0.10678478336766076,-1.632168405888337,0.375752618217838,-0.16232441095378436,-0.400444436098951,-2.0867353879907484,-1.8354417404896637,0.8704670993695547,0.6922928080143654,0.8874186839415543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1
0.08378688637356552,-2.4915518332563447,0.3877784210061435,-0.9723817674084275,-0.4934912946949934,-2.1168466550522864,-1.9187041796658775,0.849973194076699,0.6726638676740855,0.8671022282837825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4
0.07316045152238684,-2.192635858519646,-0.0502968784332045,-0.7556058551177484,-0.5046569177265184,-2.1727675795951424,-1.883020277161786,0.8325954279425298,0.6560195629730713,0.8498749156040506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1
-0.31974416354491,-0.21231752588902048,-0.2875540962000775,-0.00259479137117866,1.5944802122002002,-0.5854736444940736,0.00029679944304989743,-0.3003692862618876,-0.42634255594230575,-0.2765224641297988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.1
-0.3167229222636925,-0.3493206809766738,-0.3176728623302635,-0.3791003232444635,1.5944802122002002,-0.49513984330945987,-0.06710612750912301,-0.3003032767881035,-0.4262371398890857,-0.2765061059957468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.2
-0.30466400232228136,-0.6856011525554592,-0.30671908899478484,0.12290705258658302,1.691248945140084,-0.5510607678523162,0.0399455800031517,-0.30020659955879736,-0.4260828554668232,-0.2764821473041306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.5
-0.2984522260673643,-0.6357818234326762,-0.334151204625095,-0.21937070366185782,1.691248945140084,-0.6413945690369296,-0.05521149334109258,-0.3000762752643864,-0.425874815838614,-0.2764498483215401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0
-0.26641665041307544,-0.7105108171168507,-0.30632118849235523,1.1041032871654466,1.691248945140084,-0.5811720349138538,0.016156311667090847,-0.29940379862525196,-0.4248013697536304,-0.2762831861133024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.1
-0.25599857702956685,-0.5859624943098931,-0.32948820534868895,-0.08245960116248154,1.691248945140084,-0.5037430624698994,0.055805092227192654,-0.29918527036732084,-0.4244524845046454,-0.2762290229956009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0
-0.22408020470084244,-0.6856011525554592,-0.3180576090970756,0.8302810821666939,1.691248945140084,-0.4048060421248461,0.13510265334739627,-0.29851514437611415,-0.4233827908122847,-0.2760629460709403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.5
-0.30372637571776556,0.44778858498785484,-0.28171712601980886,-0.00259479137117866,1.0734178040623623,-0.17251912479298243,0.19061094613153876,-0.248768764945508,-0.20997375055458917,-0.2498649080052998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.2
-0.31939255356821655,0.6221562369175956,-0.18875967641088895,-1.3717058163649418,1.0064240658732113,-0.1122965906699067,0.01219143361108061,-0.25173200265643114,-0.22179954680307595,-0.25133370965789537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.6
-0.32645079828554363,0.6968852306017701,-0.19524117963641538,-0.9495632503251981,1.0994709244692538,-0.004756351164414228,0.2223299705796201,-0.25502996169901454,-0.2349610202954257,-0.25296840126956455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0
-0.32201009450582313,1.058075366741947,-0.14350753745276146,-0.287826254911546,1.1887959087214548,-0.034867618225952246,0.27783826336376255,-0.2552715317732604,-0.23592512340467692,-0.2530881486636603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0
-0.32771398968329407,1.02071086989986,-0.19921031935899802,-0.8811076990755099,1.2595115212544472,-0.06497888528748995,0.3135221658678544,-0.2577841830761791,-0.24595256367240265,-0.2543335914711286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.8
-0.3567153014646361,0.995801205338468,-0.18567512540858364,-2.2730372411525024,1.3265052594435978,0.01675169673668427,0.4364333856041698,-0.2657012199629525,-0.2775479713520557,-0.2582578392761355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0
-0.3467139510164678,0.6844303983210741,-0.2338013555991363,0.14572556966981232,1.2334584008475553,0.04686296379822228,0.47211728810826165,-0.26206985157824975,-0.26305588198263663,-0.25645787821437055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.7
-0.25911097645289005,-0.46141417150293557,-0.31819243488715504,-0.00259479137117866,-1.572834854409086,1.4749973444311626,-0.09882515195720462,0.18359224968180438,0.5410960812908463,0.20649089620166167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.8
-0.30261945542076774,-0.2745916872924993,-0.31399968165907477,-2.4555853778183376,-1.5914442261282944,1.423378029468526,-0.0274573469490212,0.10352412463749189,0.3813278426372867,0.12711600287424618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.9
-0.2884248304357373,-0.025495041678584095,-0.2794020685511277,0.19136260383627113,-1.45001300106231,1.4276796390487454,-0.007632956668970296,0.1198044388536882,0.4138137018128485,0.14325535738310033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.3
-0.3139100424501452,-0.13758853220484576,-0.29957989898838305,-1.8052576409463,-1.401628634592368,1.578235974356435,0.21836509252360983,0.06988181549473436,0.3141978876733826,0.09376497034417916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.8
-0.29915544602075117,-0.436504506941544,-0.3318065512512745,0.25981815508595923,-1.3569661424662676,1.5868391935168744,0.1469972875154267,0.09353165696235466,0.36138884994842163,0.11721004581534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.7
-0.3174261422170794,-0.4863238360643271,-0.335644153617682,-1.4972076603227034,-1.423959880655418,1.6298552893190714,0.016156311667090847,0.06499834442490747,0.3044533603564346,0.08892378368760671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.3
-0.33736373015476884,-0.7727849785203296,-0.3404058059112195,-1.6683465384469238,-1.3681317654977925,1.634156898899291,-0.06710612750912301,0.025432621169232884,0.22550389222006345,0.049700644382399135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.1
-0.15203922725388055,-0.06285953852067123,-0.2733940998078315,-0.00259479137117866,-1.9115254196986806,0.16730803204437375,-1.1138339342958108,0.605160674345747,0.4381840083945244,0.6244093314021923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.1
-0.09722713866489609,0.2983305976195058,-0.09997853786052738,1.1497403213319053,-1.9264129170740476,0.22322895658722972,-1.1574475929119228,0.7428650739238086,0.5700764203721168,0.7609214771862169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.1
-0.053549366004536345,0.9584367084963812,0.044728996101568406,0.6249144284176296,-1.8184785611026382,0.3909917302157982,-1.0266066170635868,0.8313916228723857,0.6548665312585044,0.8486815494867171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.4
0.0033593598528792825,0.6968852306017701,-0.03871830265589421,0.8416903407083085,-1.8445316815095303,0.5071351888817303,-0.899730519271261,0.97569729782624,0.793081550275794,0.9917377888818287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.2
0.06823791184867901,1.6559073162153435,0.18542792913422892,0.8645088577915381,-1.8631410532287387,0.6103738188070026,-0.9829929584474748,1.1384004007856985,0.9489176305203332,1.153032204274138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.1
0.1967448470342574,2.7270228923551785,0.1809951202311292,1.9369791607033193,-1.7626504459450127,0.6576915241894197,-0.8481871045431287,1.425376273731142,1.2237812627972136,1.4375234042013347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.5
0.264931137329321,2.6896583955130917,0.4626297535375655,0.5336403600847119,-1.710544205131229,0.7050092295718361,-0.8838710070472203,1.5729324301060632,1.3651095459822844,1.5838019846522715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.1
-0.400601435592666,-0.08776920308206289,-0.2915166590548514,-0.00259479137117866,-0.6237568967294529,-0.9597136779731875,0.9280782645494324,-0.257783800412563,-0.2459510801683424,-0.2543334045055415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1
-0.4121524744566311,0.4228789204264634,-0.26989191769967036,-1.656937279905309,-0.5865381532910359,-0.8822847055292328,0.8210265570371574,-0.262634116413363,-0.265307841146045,-0.2567375706037979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1
-0.3950928792911358,0.858798050250815,-0.24824415730715868,1.2524236482064377,-0.6646975145117114,-0.9468088492325283,0.809131922869127,-0.2552238081537047,-0.23573462403035617,-0.2530644880331251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8
-0.3908344917956267,0.8837077148122064,-0.2592702761885337,-0.16232441095378436,-0.7354131270447039,-0.9425072396523085,0.8170616789811475,-0.2528022307914272,-0.22607055499243875,-0.2518641825118978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3
-0.38309907230837154,1.0829850313033387,-0.19610932618717083,0.13431631112819767,-0.6646975145117114,-0.8134589522457175,0.8606753375972592,-0.2504851479294712,-0.21682352512533154,-0.2507156718776015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3
-0.3935171456918801,1.5562686579697773,-0.2846865818354611,-1.4173428505314005,-0.6386443941048197,-0.951110458812748,0.9082538742693815,-0.25484989113450546,-0.23424239347566797,-0.25287914823369634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9
-0.4015781299723699,1.1826236895489044,-0.3043547050175379,-1.2804317480320244,-0.6907506349186034,-1.1876989857248315,0.916183630381402,-0.2575270877923642,-0.24492658971734596,-0.25420615952043657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6
0.9376000905190115,-3.4132094220278306,0.18160348050343889,-0.00259479137117866,-0.37439131569205897,0.5716593325850257,-0.8521519825991388,2.4142848096594283,2.170951482175188,2.4178698354414174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.3
0.9561442611416567,-3.0146547890455664,0.742764860983606,-0.40191884032769293,-0.30739757750290847,0.6103738188070026,-0.9393792998313628,2.4086044962752213,2.165510949196706,2.4122386947923493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.4
1.0020619195794709,-2.3296390136072995,0.05281525507243064,-0.1965521865786284,-0.28134445709601646,0.7007076199916167,-1.0622905195676784,2.477643107911543,2.2316356992623967,2.480679572328668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.3
1.0183271366494735,-1.8563553869408607,0.38505559773331965,-0.4247373574109223,-0.1436351063738735,0.7179140583124951,-1.0702202756796988,2.424226711071004,2.180473832942882,2.4277256504975684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.6
0.7862905972152787,-1.420436257116509,0.5244490225059426,-2.2730372411525024,-0.139913232030032,0.7953430307564495,-1.2327802759761162,2.0098363178517227,1.7835733170150396,2.0169231147051163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.9
0.6592031245282033,-1.1215202823798107,-0.30407189970176157,-1.656937279905309,-0.16224447809308198,0.7136124487322757,-1.1891666173600042,1.796509305790504,1.579250041006611,1.8054431010604408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.4
